NOMBRE DEL PLATILLO|ORIGEN|RENDIMIENTO (PERSONAS)|PREPARACIÓN (MIN)|COCCIÓN (MIN)|REPOSO (MIN)|REFRIGERACIÓN (MIN)|CONGELACIÓN (MIN)|DIFICULTAD|COSTO|TIPO|Epoca|Categoría |Ingrediente
ANTE DE LECHE QUEMADA|JALISCO|10|45|20|0|0|0|2|3|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|CAJETA DE LECHE
ANTE DE LECHE QUEMADA|JALISCO|10|45|20|0|0|0|2|3|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|NUEZ
ANTE DE LECHE QUEMADA|JALISCO|10|45|20|0|0|0|2|3|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|PIÑON
AREQUIPA DE PIÑA Y ALMENDRAS|MICHOACAN|8|10|45|0|0|0|1|2|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|HARINA DE ARROZ
AREQUIPA DE PIÑA Y ALMENDRAS|MICHOACAN|8|10|45|0|0|0|1|2|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|LECHE
AREQUIPA DE PIÑA Y ALMENDRAS|MICHOACAN|8|10|45|0|0|0|1|2|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|PIÑA
AREQUIPA DE PIÑA Y ALMENDRAS|MICHOACAN|8|10|45|0|0|0|1|2|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|ALMENDRA
AREQUIPA DE PIÑA Y ALMENDRAS|MICHOACAN|8|10|45|0|0|0|1|2|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|AZUCAR
AREQUIPA DE PIÑA Y ALMENDRAS|MICHOACAN|8|10|45|0|0|0|1|2|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|ALMENDRA
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|GUAJE
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|XOCONOSTLE
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|CHILE SERRANO
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|JITOMATE
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|SAL
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|ARRACHERA
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|ACEITE DE CHILE
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|PIÑA
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|NOPAL
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|CEBOLLA
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|ACEITE DE OLIVA
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|OREGANO
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|CHORIZO VERDE
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|CHORIZO
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|AGUACATE
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|SAL
ARRACHERA CON SALSA DE GUAJES|DURANGO|6|10|20|180|0|0|1|2|PLATOS PRINCIPALES CON CARNE ROJA|Revolución Mexicana (1910 - 1940)|Carnes|TORTILLA DE HARINA
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|ARROZ
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|ACEITE
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|CALDO DE POLLO
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|SAL
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|AJO
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|CEBOLLA
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|CHILE CUARESMEÑO
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|PEREJIL
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|CILANTRO
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|CHILE POBLANO
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|JITOMATE
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|ZANAHORIA
ARROCES MEXICANOS: BLANCO, VERDE Y ROJO|VERACRUZ|10|10|20|30|0|0|2|1|GUARNICIONES|Conquista y Virreinato (1521 – 1821)|Arroces|CHICHARO
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|ARROZ
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|ROBALO
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|CEBOLLA
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|AJO
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|TOMILLO
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|MEJORANA
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|ACEITE DE OLIVA
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|JITOMATE
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|CAMARON
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|LANGOSTINO
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|JAIBA
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|PULPO
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|ALMEJA
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|CHILE JALAPEÑO
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|EPAZOTE
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|SAL
ARROZ A LA TUMBADA|VERACRUZ|8|20|100|15|0|0|3|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|Conquista y Virreinato (1521 – 1821)|Arroces|PIMIENTA
ARROZ CON LECHE Y FRUTA|CIUDAD DE MEXICO|8|20|50|0|0|0|1|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|ARROZ
ARROZ CON LECHE Y FRUTA|CIUDAD DE MEXICO|8|20|50|0|0|0|1|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|LECHE
ARROZ CON LECHE Y FRUTA|CIUDAD DE MEXICO|8|20|50|0|0|0|1|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|VAINILLA
ARROZ CON LECHE Y FRUTA|CIUDAD DE MEXICO|8|20|50|0|0|0|1|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|AZUCAR
ARROZ CON LECHE Y FRUTA|CIUDAD DE MEXICO|8|20|50|0|0|0|1|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|HUEVO
ARROZ CON LECHE Y FRUTA|CIUDAD DE MEXICO|8|20|50|0|0|0|1|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|CREMA
ARROZ CON LECHE Y FRUTA|CIUDAD DE MEXICO|8|20|50|0|0|0|1|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|AZUCAR
ARROZ CON LECHE Y FRUTA|CIUDAD DE MEXICO|8|20|50|0|0|0|1|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|FRUTA EN ALMIBAR
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CERDO
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CEBOLLA
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|AJO
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CERDO
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CHILE ANCHO
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|TOMATE VERDE
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|BOLILLO
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|TORTILLA DE MAIZ
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|COMINO
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CHOCOLATE
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|LAUREL
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|OREGANO
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|NARANJA
ASADO DE BODA|DURANGO|4|20|90|15|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|SAL
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|ACEITE
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CERDO
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CHILE ANCHO
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|PIMIENTA
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CLAVO
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CANELA
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|NARANJA
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|LAUREL
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|BAGUETTE
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CALDO DE CERDO
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CHOCOLATE
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|PILONCILLO
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CEBOLLA
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|SAL
ASADO DE BODA JEREZANO|ZACATECAS|8|120|60|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|TORTILLA DE MAIZ
ASADO DE CERDO AL TEQUILA|TAMAULIPAS|8|15|70|0|0|0|1|3|PLATOS PRINCIPALES CON CARNE ROJA|México Contemporáneo (1940 - Actualidad)|Carnes|CHILE CASCABEL
ASADO DE CERDO AL TEQUILA|TAMAULIPAS|8|15|70|0|0|0|1|3|PLATOS PRINCIPALES CON CARNE ROJA|México Contemporáneo (1940 - Actualidad)|Carnes|COMINO
ASADO DE CERDO AL TEQUILA|TAMAULIPAS|8|15|70|0|0|0|1|3|PLATOS PRINCIPALES CON CARNE ROJA|México Contemporáneo (1940 - Actualidad)|Carnes|OREGANO
ASADO DE CERDO AL TEQUILA|TAMAULIPAS|8|15|70|0|0|0|1|3|PLATOS PRINCIPALES CON CARNE ROJA|México Contemporáneo (1940 - Actualidad)|Carnes|AJO
ASADO DE CERDO AL TEQUILA|TAMAULIPAS|8|15|70|0|0|0|1|3|PLATOS PRINCIPALES CON CARNE ROJA|México Contemporáneo (1940 - Actualidad)|Carnes|CEBOLLA
ASADO DE CERDO AL TEQUILA|TAMAULIPAS|8|15|70|0|0|0|1|3|PLATOS PRINCIPALES CON CARNE ROJA|México Contemporáneo (1940 - Actualidad)|Carnes|CERDO
ASADO DE CERDO AL TEQUILA|TAMAULIPAS|8|15|70|0|0|0|1|3|PLATOS PRINCIPALES CON CARNE ROJA|México Contemporáneo (1940 - Actualidad)|Carnes|TEQUILA
ASADO DE CERDO AL TEQUILA|TAMAULIPAS|8|15|70|0|0|0|1|3|PLATOS PRINCIPALES CON CARNE ROJA|México Contemporáneo (1940 - Actualidad)|Carnes|SAL
ASADO DE CERDO AL TEQUILA|TAMAULIPAS|8|15|70|0|0|0|1|3|PLATOS PRINCIPALES CON CARNE ROJA|México Contemporáneo (1940 - Actualidad)|Carnes|ARROZ
ASADO DE CERDO AL TEQUILA|TAMAULIPAS|8|15|70|0|0|0|1|3|PLATOS PRINCIPALES CON CARNE ROJA|México Contemporáneo (1940 - Actualidad)|Carnes|FRIJOL
ASADO DE CERDO AL TEQUILA|TAMAULIPAS|8|15|70|0|0|0|1|3|PLATOS PRINCIPALES CON CARNE ROJA|México Contemporáneo (1940 - Actualidad)|Carnes|TORTILLA DE MAIZ
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|PIMIENTA
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|AJO
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CEBOLLA
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|MANTECA
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|VINAGRE DE VINO TINTO
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|RES
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|ROMERO
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|GERMEN DE TRIGO
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CACAHUATE
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CHILE SECO
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|HUEVO
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|CALDO DE RES
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|SAL
ASADO DE RES CON COSTRA|CIUDAD DE MEXICO|6|20|45|1440|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Carnes|PIMIENTA
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|CHILE GUAJILLO
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|CHILE ANCHO
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|CHILE SERRANO
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|CEBOLLA
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|AJO
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|JITOMATE
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|CILANTRO
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|HIERBABUENA
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|AGUA
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|CERDO
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|MASA DE MAIZ
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|ELOTE
ATAPAKUA|MICHOACAN|10|40|35|0|0|0|3|3|MOLE ESPESADO CON MAIZ|México Prehispánico (Antes de 1521)|Sopas y caldos|SAL
ATE DE GUAYABA|CIUDAD DE MEXICO|20|10|120|1440|0|0|2|2|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|GUAYABA
ATE DE GUAYABA|CIUDAD DE MEXICO|20|10|120|1440|0|0|2|2|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|MANZANA
ATE DE GUAYABA|CIUDAD DE MEXICO|20|10|120|1440|0|0|2|2|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|AZUCAR
ATE DE GUAYABA|CIUDAD DE MEXICO|20|10|120|1440|0|0|2|2|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|LIMON
ATOLE DE AVENA|CIUDAD DE MEXICO|16|10|30|20|0|0|1|1|BEBIDAS|Influencia europea / Porfiriato (1821 - 1910)|Bebidas|AVENA
ATOLE DE AVENA|CIUDAD DE MEXICO|16|10|30|20|0|0|1|1|BEBIDAS|Influencia europea / Porfiriato (1821 - 1910)|Bebidas|AGUA
ATOLE DE AVENA|CIUDAD DE MEXICO|16|10|30|20|0|0|1|1|BEBIDAS|Influencia europea / Porfiriato (1821 - 1910)|Bebidas|CANELA
ATOLE DE AVENA|CIUDAD DE MEXICO|16|10|30|20|0|0|1|1|BEBIDAS|Influencia europea / Porfiriato (1821 - 1910)|Bebidas|LECHE
ATOLE DE AVENA|CIUDAD DE MEXICO|16|10|30|20|0|0|1|1|BEBIDAS|Influencia europea / Porfiriato (1821 - 1910)|Bebidas|AZUCAR
ATOLE DE CHAYA|YUCATAN|16|5|10|0|0|0|1|1|BEBIDAS|México Prehispánico (Antes de 1521)|Bebidas|LECHE
ATOLE DE CHAYA|YUCATAN|16|5|10|0|0|0|1|1|BEBIDAS|México Prehispánico (Antes de 1521)|Bebidas|MAIZ
ATOLE DE CHAYA|YUCATAN|16|5|10|0|0|0|1|1|BEBIDAS|México Prehispánico (Antes de 1521)|Bebidas|CHAYA
ATOLE DE CHAYA|YUCATAN|16|5|10|0|0|0|1|1|BEBIDAS|México Prehispánico (Antes de 1521)|Bebidas|AZUCAR
ATOLE DE ELOTE CON MANTEQUILLA|MICHOACÁN|16|5|20|0|0|0|1|1|BEBIDAS|Conquista y Virreinato (1521 – 1821)|Bebidas|LECHE
